"","Mun_Code","rain_total","wind_max","track_min_dist","blue_ss_frac","blue_ls_frac","red_ls_frac","orange_ls_frac","yellow_ss_frac","red_ss_frac","orange_ss_frac","yellow_ls_frac","roof_strong_wall_strong","roof_strong_wall_light","roof_strong_wall_salv","roof_light_wall_strong","roof_light_wall_light","roof_light_wall_salv","roof_salv_wall_strong","roof_salv_wall_light","roof_salv_wall_salv","Municipality","region","island_groups","wind_blue_ss","wind_yellow_ss","wind_orange_ss","wind_red_ss","rain_blue_ls","rain_yellow_ls","rain_orange_ls","rain_red_ls","Cluster"
"1396","PH118205000",287.239285714286,51.2559064897042,1.07521135694684,0,0.03,0.03,0,0,0,0,0,47.4825274568535,41.3564398801883,0.0285266010554842,0.213949507916132,9.11424903722721,0.0142633005277421,0.0213949507916131,0.427899015832264,0.0713165026387106,"Maragusan","Davao Region","Mindanao",0,0,0,0,8.61717857142858,0,0,8.61717857142858,1
"1397","PH101315000",287.239285714286,51.2559064897042,1.07521135694684,0,0.02,0.01,0.01,0,0,0,0,52.6769989432899,43.2722789714688,0.317013032758013,0.0308207115181401,2.26752377597746,0.0396266290947516,0,0.0792532581895033,0.0792532581895033,"Maramag","Northern Mindanao","Mindanao",0,0,0,0,5.74478571428572,0,2.87239285714286,2.87239285714286,1
"1398","PH153616000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,62.7234876316434,33.8231692383052,0,0.71026206220916,2.3512123438648,0,0.0734753857457751,0,0,"Marantao","ARMM","Mindanao",0,0,0,0,0,0,0,0,5
"1399","PH153617000",287.239285714286,51.2559064897042,1.07521135694684,0,0.44,0.05,0,0.4,0,0,0,57.9096466378411,37.7516028030416,0.0596391829431936,0.164007753093783,3.09626758113414,0.119278365886387,0.0049699319119328,0.0198797276477312,0.049699319119328,"","ARMM","Mindanao",0,20.5023625958817,0,0,126.385285714286,0,0,14.3619642857143,1
"1400","PH097317000",287.239285714286,51.2559064897042,1.07521135694684,0.73,3.18,0,0,3.18,0.64,0,0.09,23.6638617239027,51.6715942688197,0.0227427791676142,0.4775983625199,23.7207186718217,0.0113713895838071,0,0.0341141687514214,0.0341141687514214,"Margosatubig","Zamboanga Peninsula","Mindanao",37.4168117374841,162.993782637259,0,32.8037801534107,913.42092857143,25.8515357142857,0,0,3
"1401","PH153631000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,13.8709677419355,83.405017921147,0,0.03584229390681,2.68817204301075,0,0,0,0,"Marogong","ARMM","Mindanao",0,0,0,0,0,0,0,0,1
"1402","PH153618000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,46.6247518199868,51.7538054268696,0,0.165453342157512,1.3898080741231,0,0.0330906684315023,0,0,"Masiu","ARMM","Mindanao",0,0,0,0,0,0,0,0,1
"1403","PH124708000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,40.4857433263789,45.2147862836356,0.192585459797785,0.149788690953833,13.1546568234098,0.0481463649494463,0.005349596105494,0.0213983844219761,0.0641951532659284,"Matalam","SOCCSKSARGEN","Mindanao",0,0,0,0,0,0,0,0,1
"1404","PH112410000",287.239285714286,51.2559064897042,1.07521135694684,0.02,0.1,0.1,0,0,0,0,0.02,39.8781460796402,36.3820990788424,0.0217596286356712,0.638282439979691,22.5864945238268,0.0362660477261188,0.0072532095452237,0.029012838180895,0.029012838180895,"Matanao","Davao Region","Mindanao",1.02511812979408,0,0,0,28.7239285714286,5.74478571428572,0,28.7239285714286,1
"1405","PH153809000",287.239285714286,51.2559064897042,1.07521135694684,0,0.34,0,0,0.34,0,0,0,19.9381078691424,65.9593280282935,0.35366931918656,0.24314765694076,9.6816976127321,0,0.28735632183908,0.04420866489832,3.22723253757737,"Matanog","ARMM","Mindanao",0,17.4270082064994,0,0,97.6613571428572,0,0,0,4
"1406","PH103513000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,25.0486696950032,72.615184944841,0,0,2.33614536015574,0,0,0,0,"Matungao","Northern Mindanao","Mindanao",0,0,0,0,0,0,0,0,1
"1407","PH118206000",287.239285714286,51.2559064897042,1.07521135694684,0,0.17,0,0,0.17,0,0,0,51.245164410058,43.1818181818182,0.0967117988394584,0.241779497098646,3.67504835589942,0.0362669245647969,0.0120889748549323,0.0967117988394584,0.0241779497098646,"Mawab","Davao Region","Mindanao",0,8.71350410324971,0,0,48.8306785714286,0,0,0,1
"1408","PH097318000",287.239285714286,51.2559064897042,1.07521135694684,0.11,1.27,1.22,0.05,0,0,0,0.11,22.0253912016534,35.1343371715382,0.0295246530853262,0.162385591969294,42.2497785651019,0.0590493061706524,0.0295246530853262,0.132860938883968,0.0442869796279893,"Midsalip","Zamboanga Peninsula","Mindanao",5.63814971386746,0,0,0,364.793892857143,31.5963214285715,14.3619642857143,350.431928571429,1
"1409","PH124709000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,45.6852038696659,36.3790135913111,0.130571547272835,0.786396818802303,15.0186954715413,0.0326428868182087,0.0237402813223336,0.154311828595169,1.11579322214968,"Midsayap","SOCCSKSARGEN","Mindanao",0,0,0,0,0,0,0,0,1
"1410","PH097319000",287.239285714286,51.2559064897042,1.07521135694684,0,0.1,0.1,0,0,0,0,0,40.1631435838962,32.5410051749846,0.0701692833961933,0.806946759056223,26.0591176212613,0.0526269625471449,0,0.114025085518814,0.131567406367862,"Molave","Zamboanga Peninsula","Mindanao",0,0,0,0,28.7239285714286,0,0,28.7239285714286,1
"1411","PH118207000",287.239285714286,51.2559064897042,1.07521135694684,0,1.19,1.19,0,0,0,0,0,37.413178149052,51.73643701896,2.74544771916651,0.0516238032663788,3.72160690820349,0.323822038670922,0.0234653651210812,0.258119016331894,0.572554908954383,"Monkayo","Davao Region","Mindanao",0,0,0,0,341.81475,0,0,341.81475,4
"1412","PH118208000",287.239285714286,51.2559064897042,1.07521135694684,0,0.03,0,0,0.03,0,0,0,41.5584415584416,53.1662136313299,0.302023557837511,0.0906070673512534,4.13772274237391,0.010067451927917,0,0.10067451927917,0.0302023557837511,"Montevista","Davao Region","Mindanao",0,1.53767719469113,0,0,8.61717857142858,0,0,0,1
"1413","PH153619000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,55.6416881998277,42.9801894918174,0,0,0.258397932816538,0,0,0,0,"Mulondo","ARMM","Mindanao",0,0,0,0,0,0,0,0,1
"1414","PH103514000",287.239285714286,51.2559064897042,1.07521135694684,0,0.17,0.17,0,0,0,0,0,7.97057020232986,77.1919068056407,0,0.633558144287758,10.7091763744124,0,0.0817494379726139,3.31085223789086,0,"Munai","Northern Mindanao","Mindanao",0,0,0,0,48.8306785714286,0,0,48.8306785714286,1
"1415","PH097208000",287.239285714286,51.2559064897042,1.07521135694684,0,0.23,0.23,0,0,0,0,0,25.0093179276929,60.4174431606411,0.223630264629146,0.447260529258293,13.4550875885203,0.0745434215430488,0,0.111815132314573,0.111815132314573,"Mutia","Zamboanga Peninsula","Mindanao",0,0,0,0,66.0650357142858,0,0,66.0650357142858,1
"1416","PH104320000",287.239285714286,51.2559064897042,1.07521135694684,4.36,2.26,0.47,0.16,1.63,4.28,0,0.08,38.7304310529702,39.7383658588891,0.128672528415183,0.128672528415183,15.440703409822,0,0.0857816856101222,3.25970405318464,2.01586961183787,"Naawan","Northern Mindanao","Mindanao",223.47575229511,83.5471275782178,0,219.375279775934,649.160785714286,22.9791428571429,45.9582857142858,135.002464285714,4
"1417","PH118209000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,49.3567251461988,44.9601275917065,0.127591706539075,0.212652844231792,3.9819245082403,0.0212652844231791,0,0.0265816055289739,0.0318979266347687,"Nabunturan","Davao Region","Mindanao",0,0,0,0,0,0,0,0,1
"1418","PH098309000",287.239285714286,51.2559064897042,1.07521135694684,4.23,1.83,0.26,0,1.56,4.2,0.03,0,23.5147634293846,35.918415747658,0,0.936795920787383,39.3691450254951,0.0830072334874896,0,0.0118581762124985,0.0355745286374955,"Naga","Zamboanga Peninsula","Mindanao",216.812484451449,79.9592141239386,1.53767719469113,215.274807256758,525.647892857143,0,0,74.6822142857144,1
"1419","PH175315000",287.239285714286,51.2559064897042,1.07521135694684,9.69,1.8,0.01,0,1.79,9.48,0.21,0,37.0302420548026,31.8103805409244,0.0295910516659762,0.7456945019826,29.5318695626443,0.0295910516659762,0.0059182103331952,0.0828549446647333,0,"Narra","MIMAROPA Region","Luzon",496.669733885234,91.7480726165705,10.7637403628379,485.905993522396,517.030714285715,0,0,2.87239285714286,1
"1420","PH118210000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,52.0165817428103,43.9934363934709,0.1381811900855,0.0949995681837809,2.58226098972277,0.0949995681837809,0.0086363243803437,0.423179894636843,0.267726055790656,"New Bataan","Davao Region","Mindanao",0,0,0,0,0,0,0,0,1
"1421","PH112314000",287.239285714286,51.2559064897042,1.07521135694684,0.05,0.02,0.02,0,0,0,0,0.05,39.9935311716665,51.0228834802296,0.0080860354168351,0.0727743187515161,8.37713269184119,0,0,0,0,"New Corella","Davao Region","Mindanao",2.56279532448521,0,0,0,5.74478571428572,14.3619642857143,0,5.74478571428572,1
"1422","PH126311000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,54.3282449985778,34.8535128472551,0.0474068455484972,0.132739167535792,9.68995923011283,0,0.0189627382193988,0.123257798426093,0.0568882146581966,"Norala","SOCCSKSARGEN","Mindanao",0,0,0,0,0,0,0,0,1
"1423","PH153834000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,30.8243727598566,49.5275333985011,0.0325839035516454,0.488758553274682,18.475073313783,0.195503421309873,0.0651678071032909,0.0977517106549364,0.130335614206582,"Northern Kabuntalan","ARMM","Mindanao",0,0,0,0,0,0,0,0,1
"1424","PH103515000",287.239285714286,51.2559064897042,1.07521135694684,0,0.37,0.37,0,0,0,0,0,19.2708333333333,50.2025462962963,0,0.607638888888889,29.4270833333333,0.289351851851852,0,0,0,"Nunungan","Northern Mindanao","Mindanao",0,0,0,0,106.278535714286,0,0,106.278535714286,1
"1425","PH098310000",287.239285714286,51.2559064897042,1.07521135694684,2.22,3.42,0,0,3.42,2.22,0,0,13.3527518013184,27.9779242679749,0.030660738923808,0.843170320404722,56.8296795952783,0.521232561704737,0,0,0,"Olutanga","Zamboanga Peninsula","Mindanao",113.788112407143,175.295200194788,0,113.788112407143,982.358357142858,0,0,0,3
"1426","PH104321000",287.239285714286,51.2559064897042,1.07521135694684,9.26,2.14,0,0.02,2.12,9.24,0,0.02,57.3973386750608,29.0098726570325,0.028616397195593,0.314780369151524,12.6770639576477,0.0143081985977965,0.0143081985977965,0.0429245957933896,0.028616397195593,"Opol","Northern Mindanao","Mindanao",474.629694094661,108.662521758173,0,473.604575964867,614.692071428572,5.74478571428572,5.74478571428572,0,3
"1427","PH104209000",287.239285714286,51.2559064897042,1.07521135694684,9.85,3.35,0.09,0,3.26,9.8,0.01,0.03,47.484700122399,32.7172582619339,0.0489596083231334,1.58506731946144,17.7478580171359,0.03671970624235,0.0061199510403916,0.122399020807834,0.03671970624235,"","Northern Mindanao","Mindanao",504.870678923586,167.094255156436,0.512559064897042,502.307883599101,962.251607142858,8.61717857142858,0,25.8515357142857,3
"1428","PH104210000",287.239285714286,51.2559064897042,1.07521135694684,9.2,2.14,0.01,0,2.13,9.2,0,0,43.1006548302167,46.9351245527577,0.0978869911564166,0.17552150138392,9.2486329575373,0.104637818132721,0.0168770674407614,0.0978869911564166,0.0540066158104367,"","Northern Mindanao","Mindanao",471.554339705279,109.17508082307,0,471.554339705279,614.692071428572,0,0,2.87239285714286,1
"1429","PH112411000",287.239285714286,51.2559064897042,1.07521135694684,5.44,1.76,0.19,0,1.57,5.38,0.06,0,47.5760663852089,35.3617702722376,0.0582326393943805,0.742466152278352,15.1404862425389,0.0145581598485951,0.0145581598485951,0.0145581598485951,0,"Padada","Davao Region","Mindanao",278.832131303991,80.4717731888356,3.07535438938225,275.756776914609,505.541142857143,0,0,54.5754642857143,1
"1430","PH097322000",287.239285714286,51.2559064897042,1.07521135694684,5.31,2.05,0.09,0,1.97,5.29,0,0.02,40.1082011557851,42.697651543096,0.0270502889462682,0.280339358170417,16.5351038977007,0.0098364687077339,0.05655969506947,0.0590188122464035,0.0467232263617361,"","Zamboanga Peninsula","Mindanao",272.168863460329,100.974135784717,0,271.143745330535,588.840535714286,5.74478571428572,0,25.8515357142857,1
"1431","PH153822000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,17.8316690442225,23.6804564907275,0.0534950071326676,1.33737517831669,56.6155492154066,0.0713266761768901,0,0.0178316690442225,0.374465049928673,"Pagagawan","ARMM","Mindanao",0,0,0,0,0,0,0,0,1
"1432","PH153810000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,23.6568714752152,16.9783318492134,1.79578509943603,6.27782724844167,43.2027307806471,1.33570792520036,0.089047195013357,1.14277233600475,5.28346690412585,"Pagalungan","ARMM","Mindanao",0,0,0,0,0,0,0,0,4
"1433","PH153620000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,15.8527422990233,78.9631855747558,0.0751314800901577,0.0751314800901577,3.98196844477836,0,0,0,0,"Pagayawan","ARMM","Mindanao",0,0,0,0,0,0,0,0,1
"1434","PH153823000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,27.1283095723014,15.2749490835031,0.244399185336049,2.81059063136456,52.9531568228106,0.529531568228106,0,0.0407331975560081,0.203665987780041,"Paglat","ARMM","Mindanao",0,0,0,0,0,0,0,0,1
"1435","PH126509000",287.239285714286,51.2559064897042,1.07521135694684,9.01,2.12,0.37,0,1.76,8.91,0.07,0.02,12.4203653977781,20.2285052387722,0.0157952930026851,0.805559943136945,66.1559521929132,0.0473858790080556,0,0.0368556836729321,0.0421207813404938,"Palimbang","SOCCSKSARGEN","Mindanao",461.815717472235,90.2103954218794,3.58791345427929,456.690126823264,608.947285714286,5.74478571428572,0,106.278535714286,3
"1436","PH021518000",287.239285714286,51.2559064897042,1.07521135694684,7.55,2.76,0,0,2.76,7.55,0,0,58.356326369728,13.5987386677178,0.0394166338194718,4.35553803705164,23.5120220733149,0.0985415845486795,0,0.0197083169097359,0.0197083169097359,"Pamplona","Cagayan Valley","Luzon",386.982093997267,141.466301911584,0,386.982093997267,792.780428571429,0,0,0,3
"1437","PH104211000",287.239285714286,51.2559064897042,1.07521135694684,11.5,1.06,0,0,1.06,11.51,0,0,46.3009143807149,31.5876974231089,0.0831255195344971,0.872817955112219,20.7813798836243,0.0415627597672485,0,0,0,"Panaon","Northern Mindanao","Mindanao",589.442924631598,54.3312608790865,0,589.955483696495,304.473642857143,0,0,0,1
"1438","PH153833000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,30.0563236047107,13.1336405529954,0.0256016385048643,2.43215565796211,54.2242703533026,0,0.0256016385048643,0,0,"Pandag","ARMM","Mindanao",0,0,0,0,0,0,0,0,1
"1439","PH101316000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,34.0543881334982,63.1908882217906,0.0971216669609747,0.0264877273529931,2.09253046088646,0.0088292424509977,0,0.0353169698039908,0.0176584849019954,"Pangantucan","Northern Mindanao","Mindanao",0,0,0,0,0,0,0,0,1
"1440","PH103516000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,27.1948608137045,62.2698072805139,0,0.0856531049250535,8.09421841541756,0,0,0,0.0856531049250535,"Pantao Ragat","Northern Mindanao","Mindanao",0,0,0,0,0,0,0,0,1
"1441","PH103523000",287.239285714286,51.2559064897042,1.07521135694684,0,3.63,0.2,0,3.4,0,0,0,24.8951582157835,61.4182234083111,0,0.304994281357225,13.2672512390393,0,0,0.0762485703393061,0.038124285169653,"Pantar","Northern Mindanao","Mindanao",0,174.270082064994,0,0,1042.67860714286,0,0,57.4478571428572,1
"1442","PH118211000",287.239285714286,51.2559064897042,1.07521135694684,3.1,2.49,0.65,0,1.84,3.1,0,0,35.1557599832741,38.9086347480661,0.621994564081121,1.11854484633075,22.8988082793226,0.303157014426092,0.0104536901526238,0.0679489859920552,0.0156805352289358,"Pantukan","Davao Region","Mindanao",158.893310118083,94.3108679410557,0,158.893310118083,715.225821428572,0,0,186.705535714286,1
"1443","PH153811000",287.239285714286,51.2559064897042,1.07521135694684,0,0.35,0,0.02,0.33,0,0,0,44.4895819682872,43.4608832394182,0.144148866465732,0.674878783907745,10.3000917310968,0.0524177696239025,0.0065522212029878,0.0851788756388415,0.0131044424059756,"Parang","ARMM","Mindanao",0,16.9144491416024,0,0,100.53375,0,5.74478571428572,0,1
"1444","PH098311000",287.239285714286,51.2559064897042,1.07521135694684,10.4,2.65,0.13,0,2.52,10.42,0.06,0,13.7407889033377,24.6207195491981,0.0288975581563357,1.35818523334778,59.8901892790059,0.0577951163126715,0.0144487790781678,0.0433463372345036,0.0433463372345036,"Payao","Zamboanga Peninsula","Mindanao",533.061427492924,129.164884354055,3.07535438938225,534.086545622718,761.184107142858,0,0,37.3411071428572,3
"1445","PH153621000",287.239285714286,51.2559064897042,1.07521135694684,0,0.46,0.46,0,0,0,0,0,18.0511182108626,80.9637912673056,0,0,0.825346112886049,0,0,0,0,"Piagapo","ARMM","Mindanao",0,0,0,0,132.130071428572,0,0,132.130071428572,1
"1446","PH153635000",287.239285714286,51.2559064897042,1.07521135694684,0.32,0.4,0.32,0,0.08,0.32,0,0,24.7224594363792,55.3800170794193,0.0426985482493595,0.384286934244236,14.6456020495303,0.170794192997438,0.128095644748078,1.49444918872758,2.86080273270709,"Picong","ARMM","Mindanao",16.4018900767053,4.10047251917634,0,16.4018900767053,114.895714285714,0,0,91.9165714285715,4
"1447","PH124711000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,42.4116834418788,41.6880468390237,0.0394710874284586,0.723636602855075,14.4398394842445,0.0065785145714097,0,0.0592066311426879,0.111834747713966,"Pigkawayan","SOCCSKSARGEN","Mindanao",0,0,0,0,0,0,0,0,1
"1448","PH124712000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,18.2245754358296,28.377503027572,0.366124989438702,1.49266341848086,49.0917283915848,1.67854225927282,0.0112653842904216,0.2084096093728,0.0591432675247134,"Pikit","SOCCSKSARGEN","Mindanao",0,0,0,0,0,0,0,0,1
"1449","PH097209000",287.239285714286,51.2559064897042,1.07521135694684,0,0.06,0.06,0,0,0,0,0,26.7954003037535,46.7346495986114,0.108483402039488,0.520720329789542,25.1681492731612,0.0650900412236927,0,0.0216966804078975,0.0216966804078975,"Pi�an","Zamboanga Peninsula","Mindanao",0,0,0,0,17.2343571428572,0,0,17.2343571428572,1
"1450","PH097338000",287.239285714286,51.2559064897042,1.07521135694684,0.22,4.87,0,0,4.87,0.22,0,0,25.3032632837861,46.6427473090723,0.495472407312489,0.649239706133607,25.781650435674,0.222108320519392,0,0.563813429010764,0.187937809670255,"Pitogo","Zamboanga Peninsula","Mindanao",11.2762994277349,249.616264604859,0,11.2762994277349,1398.85532142857,0,0,0,3
"1451","PH104212000",287.239285714286,51.2559064897042,1.07521135694684,23.8,1.98,0,0,1.98,23.81,0,0,39.2634684733909,15.6813463009507,0.152988744399519,5.29996721669763,39.1541907988198,0.109277674571085,0.021855534914217,0.120205442028194,0.043711069828434,"Plaridel","Northern Mindanao","Mindanao",1219.89057445496,101.486694849614,0,1220.40313351986,568.733785714286,0,0,0,2
"1452","PH097210000",287.239285714286,51.2559064897042,1.07521135694684,0,0.06,0.06,0,0,0,0,0,36.1620375452849,37.270831046218,0.0439126138983423,0.702601822373477,25.5132286749369,0,0.0109781534745855,0.076847074322099,0,"Polanco","Zamboanga Peninsula","Mindanao",0,0,0,0,17.2343571428572,0,0,17.2343571428572,1
"1453","PH126312000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,68.8337673016308,25.5337810058928,0.112374948609017,0.191859668356859,4.07290667397561,0.0438536384815677,0.0191859668356858,0.104152391393723,0.0767438673427435,"Polomolok","SOCCSKSARGEN","Mindanao",0,0,0,0,0,0,0,0,5
"1454","PH153622000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,41.7982989064399,57.5941676792224,0,0,0.0810044552450384,0,0,0,0,"Poona Bayabao","ARMM","Mindanao",0,0,0,0,0,0,0,0,1
"1455","PH103517000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,10.6085526315789,86.6502192982456,0,0,2.43969298245614,0.0274122807017543,0,0.0548245614035087,0,"Poona Piagapo","Northern Mindanao","Mindanao",0,0,0,0,0,0,0,0,1
"1456","PH097211000",287.239285714286,51.2559064897042,1.07521135694684,0.07,1.94,1.9,0.03,0,0,0,0.07,21.1684096646232,31.1455703810554,0.0961654044957326,2.00745281884842,44.6808510638298,0.144248106743599,0.0120206755619665,0.216372160115399,0.0480827022478663,"Pres. Manuel A. Roxas","Zamboanga Peninsula","Mindanao",3.58791345427929,0,0,0,557.244214285715,20.10675,8.61717857142858,545.754642857143,3
